repository,file_path,language,extension,loc,size_bytes
scikit-learn,sklearn\metrics\_pairwise_distances_reduction\_dispatcher.py,Python,.py,646,30795
scikit-learn,sklearn\metrics\_pairwise_distances_reduction\__init__.py,Python,.py,108,5289
scikit-learn,sklearn\metrics\_plot\confusion_matrix.py,Python,.py,408,17862
scikit-learn,sklearn\metrics\_plot\det_curve.py,Python,.py,359,15540
scikit-learn,sklearn\metrics\_plot\precision_recall_curve.py,Python,.py,765,35884
scikit-learn,sklearn\metrics\_plot\regression.py,Python,.py,333,15119
scikit-learn,sklearn\metrics\_plot\roc_curve.py,Python,.py,615,27214
scikit-learn,sklearn\metrics\_plot\__init__.py,Python,.py,2,81
scikit-learn,sklearn\metrics\_plot\tests\test_common_curve_display.py,Python,.py,761,31169
scikit-learn,sklearn\metrics\_plot\tests\test_confusion_matrix_display.py,Python,.py,299,13861
scikit-learn,sklearn\metrics\_plot\tests\test_det_curve_display.py,Python,.py,109,4458
scikit-learn,sklearn\metrics\_plot\tests\test_precision_recall_display.py,Python,.py,624,27129
scikit-learn,sklearn\metrics\_plot\tests\test_predict_error_display.py,Python,.py,149,6176
scikit-learn,sklearn\metrics\_plot\tests\test_roc_curve_display.py,Python,.py,495,19883
scikit-learn,sklearn\metrics\_plot\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\mixture\_base.py,Python,.py,515,21774
scikit-learn,sklearn\mixture\_bayesian_mixture.py,Python,.py,725,34275
scikit-learn,sklearn\mixture\_gaussian_mixture.py,Python,.py,815,36914
scikit-learn,sklearn\mixture\__init__.py,Python,.py,6,315
scikit-learn,sklearn\mixture\tests\test_bayesian_mixture.py,Python,.py,389,17504
scikit-learn,sklearn\mixture\tests\test_gaussian_mixture.py,Python,.py,1417,57683
scikit-learn,sklearn\mixture\tests\test_mixture.py,Python,.py,26,1211
scikit-learn,sklearn\mixture\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\model_selection\_classification_threshold.py,Python,.py,748,33905
scikit-learn,sklearn\model_selection\_plot.py,Python,.py,744,35491
scikit-learn,sklearn\model_selection\_search.py,Python,.py,1769,87497
scikit-learn,sklearn\model_selection\_search_successive_halving.py,Python,.py,969,50033
scikit-learn,sklearn\model_selection\_split.py,Python,.py,2547,115821
scikit-learn,sklearn\model_selection\_validation.py,Python,.py,2161,98347
scikit-learn,sklearn\model_selection\__init__.py,Python,.py,98,2970
scikit-learn,sklearn\model_selection\tests\common.py,Python,.py,17,665
scikit-learn,sklearn\model_selection\tests\test_classification_threshold.py,Python,.py,549,24451
scikit-learn,sklearn\model_selection\tests\test_plot.py,Python,.py,474,19028
scikit-learn,sklearn\model_selection\tests\test_search.py,Python,.py,2661,110525
scikit-learn,sklearn\model_selection\tests\test_split.py,Python,.py,1746,77425
scikit-learn,sklearn\model_selection\tests\test_successive_halving.py,Python,.py,779,32592
scikit-learn,sklearn\model_selection\tests\test_validation.py,Python,.py,2343,95696
scikit-learn,sklearn\model_selection\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\neighbors\_base.py,Python,.py,1201,53994
scikit-learn,sklearn\neighbors\_classification.py,Python,.py,768,36077
scikit-learn,sklearn\neighbors\_graph.py,Python,.py,589,25393
scikit-learn,sklearn\neighbors\_kde.py,Python,.py,307,12722
scikit-learn,sklearn\neighbors\_lof.py,Python,.py,426,20754
scikit-learn,sklearn\neighbors\_nca.py,Python,.py,476,21659
scikit-learn,sklearn\neighbors\_nearest_centroid.py,Python,.py,294,13451
scikit-learn,sklearn\neighbors\_regression.py,Python,.py,421,19170
scikit-learn,sklearn\neighbors\_unsupervised.py,Python,.py,145,6462
scikit-learn,sklearn\neighbors\__init__.py,Python,.py,46,1517
scikit-learn,sklearn\neighbors\tests\test_ball_tree.py,Python,.py,153,7297
scikit-learn,sklearn\neighbors\tests\test_graph.py,Python,.py,81,3648
scikit-learn,sklearn\neighbors\tests\test_kde.py,Python,.py,204,9997
scikit-learn,sklearn\neighbors\tests\test_kd_tree.py,Python,.py,119,5593
scikit-learn,sklearn\neighbors\tests\test_lof.py,Python,.py,310,14140
scikit-learn,sklearn\neighbors\tests\test_nca.py,Python,.py,486,21380
scikit-learn,sklearn\neighbors\tests\test_nearest_centroid.py,Python,.py,188,7809
scikit-learn,sklearn\neighbors\tests\test_neighbors.py,Python,.py,2081,90904
scikit-learn,sklearn\neighbors\tests\test_neighbors_pipeline.py,Python,.py,212,8403
scikit-learn,sklearn\neighbors\tests\test_neighbors_tree.py,Python,.py,226,9593
scikit-learn,sklearn\neighbors\tests\test_quad_tree.py,Python,.py,115,5292
scikit-learn,sklearn\neighbors\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\neural_network\_base.py,Python,.py,215,8270
scikit-learn,sklearn\neural_network\_multilayer_perceptron.py,Python,.py,1497,67989
scikit-learn,sklearn\neural_network\_rbm.py,Python,.py,360,15443
scikit-learn,sklearn\neural_network\_stochastic_optimizers.py,Python,.py,229,9125
scikit-learn,sklearn\neural_network\__init__.py,Python,.py,6,329
scikit-learn,sklearn\neural_network\tests\test_base.py,Python,.py,41,1618
scikit-learn,sklearn\neural_network\tests\test_mlp.py,Python,.py,929,38079
scikit-learn,sklearn\neural_network\tests\test_rbm.py,Python,.py,194,8224
scikit-learn,sklearn\neural_network\tests\test_stochastic_optimizers.py,Python,.py,89,4249
scikit-learn,sklearn\neural_network\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\preprocessing\_data.py,Python,.py,3105,134529
scikit-learn,sklearn\preprocessing\_discretization.py,Python,.py,439,20945
scikit-learn,sklearn\preprocessing\_encoders.py,Python,.py,1425,70157
scikit-learn,sklearn\preprocessing\_function_transformer.py,Python,.py,371,17408
scikit-learn,sklearn\preprocessing\_label.py,Python,.py,878,36419
scikit-learn,sklearn\preprocessing\_polynomial.py,Python,.py,1097,52256
scikit-learn,sklearn\preprocessing\_target_encoder.py,Python,.py,587,27778
scikit-learn,sklearn\preprocessing\__init__.py,Python,.py,65,1739
scikit-learn,sklearn\preprocessing\tests\test_common.py,Python,.py,166,7008
scikit-learn,sklearn\preprocessing\tests\test_data.py,Python,.py,2416,112036
scikit-learn,sklearn\preprocessing\tests\test_discretization.py,Python,.py,587,21796
scikit-learn,sklearn\preprocessing\tests\test_encoders.py,Python,.py,2001,86261
scikit-learn,sklearn\preprocessing\tests\test_function_transformer.py,Python,.py,462,19852
scikit-learn,sklearn\preprocessing\tests\test_label.py,Python,.py,783,33670
scikit-learn,sklearn\preprocessing\tests\test_polynomial.py,Python,.py,1229,48947
scikit-learn,sklearn\preprocessing\tests\test_target_encoder.py,Python,.py,657,31080
scikit-learn,sklearn\preprocessing\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\semi_supervised\_label_propagation.py,Python,.py,526,22445
scikit-learn,sklearn\semi_supervised\_self_training.py,Python,.py,482,20804
scikit-learn,sklearn\semi_supervised\__init__.py,Python,.py,9,494
scikit-learn,sklearn\semi_supervised\tests\test_label_propagation.py,Python,.py,218,10157
scikit-learn,sklearn\semi_supervised\tests\test_self_training.py,Python,.py,301,14178
scikit-learn,sklearn\semi_supervised\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\svm\_base.py,Python,.py,1132,46097
scikit-learn,sklearn\svm\_bounds.py,Python,.py,79,3581
scikit-learn,sklearn\svm\_classes.py,Python,.py,1476,69970
scikit-learn,sklearn\svm\__init__.py,Python,.py,25,538
scikit-learn,sklearn\svm\src\liblinear\liblinear_helper.c,C,.c,202,6616
scikit-learn,sklearn\svm\src\liblinear\linear.cpp,C++,.cpp,2725,66095
scikit-learn,sklearn\svm\src\liblinear\linear.h,C/C++ Header,.h,69,2544
scikit-learn,sklearn\svm\src\liblinear\tron.cpp,C++,.cpp,190,5175
scikit-learn,sklearn\svm\src\liblinear\tron.h,C/C++ Header,.h,30,805
scikit-learn,sklearn\svm\src\liblinear\_cython_blas_helpers.h,C/C++ Header,.h,13,474
scikit-learn,sklearn\svm\src\libsvm\libsvm_helper.c,C,.c,371,12143
scikit-learn,sklearn\svm\src\libsvm\libsvm_sparse_helper.c,C,.c,405,13719
scikit-learn,sklearn\svm\src\libsvm\libsvm_template.cpp,C++,.cpp,6,181
scikit-learn,sklearn\svm\src\libsvm\svm.cpp,C++,.cpp,2845,72500
scikit-learn,sklearn\svm\src\libsvm\svm.h,C/C++ Header,.h,136,6438
scikit-learn,sklearn\svm\src\libsvm\_svm_cython_blas_helpers.h,C/C++ Header,.h,7,226
scikit-learn,sklearn\svm\src\newrand\newrand.h,C/C++ Header,.h,52,1899
scikit-learn,sklearn\svm\tests\test_bounds.py,Python,.py,110,5240
scikit-learn,sklearn\svm\tests\test_sparse.py,Python,.py,426,16742
scikit-learn,sklearn\svm\tests\test_svm.py,Python,.py,1261,54471
scikit-learn,sklearn\svm\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\tests\metadata_routing_common.py,Python,.py,500,22648
scikit-learn,sklearn\tests\test_base.py,Python,.py,863,36706
scikit-learn,sklearn\tests\test_build.py,Python,.py,91,4442
scikit-learn,sklearn\tests\test_calibration.py,Python,.py,1144,54060
scikit-learn,sklearn\tests\test_check_build.py,Python,.py,10,315
scikit-learn,sklearn\tests\test_common.py,Python,.py,353,14139
scikit-learn,sklearn\tests\test_config.py,Python,.py,135,6082
scikit-learn,sklearn\tests\test_discriminant_analysis.py,Python,.py,730,31339
scikit-learn,sklearn\tests\test_docstrings.py,Python,.py,175,7695
scikit-learn,sklearn\tests\test_docstring_parameters.py,Python,.py,304,12975
scikit-learn,sklearn\tests\test_docstring_parameters_consistency.py,Python,.py,105,4284
scikit-learn,sklearn\tests\test_dummy.py,Python,.py,536,22800
scikit-learn,sklearn\tests\test_init.py,Python,.py,13,519
scikit-learn,sklearn\tests\test_isotonic.py,Python,.py,539,22521
scikit-learn,sklearn\tests\test_kernel_approximation.py,Python,.py,435,18973
scikit-learn,sklearn\tests\test_kernel_ridge.py,Python,.py,62,2968
scikit-learn,sklearn\tests\test_metadata_routing.py,Python,.py,1093,48036
scikit-learn,sklearn\tests\test_metaestimators.py,Python,.py,293,11925
scikit-learn,sklearn\tests\test_metaestimators_metadata_routing.py,Python,.py,1002,39586
scikit-learn,sklearn\tests\test_min_dependencies_consistency.py,Python,.py,187,8107
scikit-learn,sklearn\tests\test_multiclass.py,Python,.py,787,34972
scikit-learn,sklearn\tests\test_multioutput.py,Python,.py,694,31014
scikit-learn,sklearn\tests\test_naive_bayes.py,Python,.py,858,39262
scikit-learn,sklearn\tests\test_pipeline.py,Python,.py,2226,95404
scikit-learn,sklearn\tests\test_public_functions.py,Python,.py,371,17241
scikit-learn,sklearn\tests\test_random_projection.py,Python,.py,479,20167
scikit-learn,sklearn\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\tree\_classes.py,Python,.py,1867,93302
scikit-learn,sklearn\tree\_export.py,Python,.py,1054,44369
scikit-learn,sklearn\tree\_reingold_tilford.py,Python,.py,154,5345
scikit-learn,sklearn\tree\__init__.py,Python,.py,21,620
scikit-learn,sklearn\tree\tests\test_export.py,Python,.py,664,26253
scikit-learn,sklearn\tree\tests\test_fenwick.py,Python,.py,41,1801
scikit-learn,sklearn\tree\tests\test_monotonic_tree.py,Python,.py,469,19910
scikit-learn,sklearn\tree\tests\test_reingold_tilford.py,Python,.py,43,1511
scikit-learn,sklearn\tree\tests\test_split.py,Python,.py,355,14902
scikit-learn,sklearn\tree\tests\test_swap.py,Python,.py,36,1526
scikit-learn,sklearn\tree\tests\test_tree.py,Python,.py,3042,134065
scikit-learn,sklearn\tree\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\utils\class_weight.py,Python,.py,211,9603
scikit-learn,sklearn\utils\deprecation.py,Python,.py,94,3612
scikit-learn,sklearn\utils\discovery.py,Python,.py,221,8998
scikit-learn,sklearn\utils\estimator_checks.py,Python,.py,4845,215747
scikit-learn,sklearn\utils\extmath.py,Python,.py,1252,53260
scikit-learn,sklearn\utils\fixes.py,Python,.py,451,20039
scikit-learn,sklearn\utils\graph.py,Python,.py,137,5876
scikit-learn,sklearn\utils\metadata_routing.py,Python,.py,22,634
scikit-learn,sklearn\utils\metaestimators.py,Python,.py,144,6759
scikit-learn,sklearn\utils\multiclass.py,Python,.py,501,21957
scikit-learn,sklearn\utils\optimize.py,Python,.py,435,16174
scikit-learn,sklearn\utils\parallel.py,Python,.py,171,8316
scikit-learn,sklearn\utils\random.py,Python,.py,82,3901
scikit-learn,sklearn\utils\sparsefuncs.py,Python,.py,666,25699
scikit-learn,sklearn\utils\stats.py,Python,.py,204,11125
scikit-learn,sklearn\utils\validation.py,Python,.py,2555,115317
scikit-learn,sklearn\utils\_arpack.py,Python,.py,26,1256
scikit-learn,sklearn\utils\_array_api.py,Python,.py,1065,49570
scikit-learn,sklearn\utils\_available_if.py,Python,.py,79,3041
scikit-learn,sklearn\utils\_bunch.py,Python,.py,57,2245
scikit-learn,sklearn\utils\_chunking.py,Python,.py,152,5635
scikit-learn,sklearn\utils\_dataframe.py,Python,.py,81,2534
scikit-learn,sklearn\utils\_encode.py,Python,.py,262,10927
scikit-learn,sklearn\utils\_indexing.py,Python,.py,576,24719
scikit-learn,sklearn\utils\_mask.py,Python,.py,143,5186
scikit-learn,sklearn\utils\_metadata_requests.py,Python,.py,1560,73169
scikit-learn,sklearn\utils\_missing.py,Python,.py,52,1567
scikit-learn,sklearn\utils\_mocking.py,Python,.py,340,14111
scikit-learn,sklearn\utils\_optional_dependencies.py,Python,.py,48,1797
scikit-learn,sklearn\utils\_param_validation.py,Python,.py,698,29514
scikit-learn,sklearn\utils\_plotting.py,Python,.py,398,17987
scikit-learn,sklearn\utils\_pprint.py,Python,.py,409,18966
scikit-learn,sklearn\utils\_response.py,Python,.py,246,11899
scikit-learn,sklearn\utils\_set_output.py,Python,.py,358,15602
scikit-learn,sklearn\utils\_show_versions.py,Python,.py,87,2702
scikit-learn,sklearn\utils\_sparse.py,Python,.py,31,1272
scikit-learn,sklearn\utils\_tags.py,Python,.py,234,10331
scikit-learn,sklearn\utils\_testing.py,Python,.py,1340,56857
scikit-learn,sklearn\utils\_unique.py,Python,.py,80,3080
scikit-learn,sklearn\utils\_user_interface.py,Python,.py,45,1542
scikit-learn,sklearn\utils\__init__.py,Python,.py,79,2478
scikit-learn,sklearn\utils\src\MurmurHash3.cpp,C++,.cpp,246,8313
scikit-learn,sklearn\utils\src\MurmurHash3.h,C/C++ Header,.h,28,1200
scikit-learn,sklearn\utils\tests\test_arpack.py,Python,.py,12,505
scikit-learn,sklearn\utils\tests\test_arrayfuncs.py,Python,.py,29,1401
scikit-learn,sklearn\utils\tests\test_array_api.py,Python,.py,802,36658
scikit-learn,sklearn\utils\tests\test_bitset.py,Python,.py,55,2071
scikit-learn,sklearn\utils\tests\test_bunch.py,Python,.py,24,845
scikit-learn,sklearn\utils\tests\test_chunking.py,Python,.py,61,2444
scikit-learn,sklearn\utils\tests\test_class_weight.py,Python,.py,273,13291
scikit-learn,sklearn\utils\tests\test_cython_blas.py,Python,.py,186,6959
scikit-learn,sklearn\utils\tests\test_dataframe.py,Python,.py,44,1799
scikit-learn,sklearn\utils\tests\test_deprecation.py,Python,.py,68,2360
scikit-learn,sklearn\utils\tests\test_encode.py,Python,.py,189,8494
scikit-learn,sklearn\utils\tests\test_estimator_checks.py,Python,.py,1472,65047
scikit-learn,sklearn\utils\tests\test_extmath.py,Python,.py,963,42288
scikit-learn,sklearn\utils\tests\test_fast_dict.py,Python,.py,35,1402
scikit-learn,sklearn\utils\tests\test_fixes.py,Python,.py,181,6703
scikit-learn,sklearn\utils\tests\test_graph.py,Python,.py,60,3127
scikit-learn,sklearn\utils\tests\test_indexing.py,Python,.py,587,26285
scikit-learn,sklearn\utils\tests\test_mask.py,Python,.py,14,556
scikit-learn,sklearn\utils\tests\test_metaestimators.py,Python,.py,47,2170
scikit-learn,sklearn\utils\tests\test_missing.py,Python,.py,24,736
scikit-learn,sklearn\utils\tests\test_mocking.py,Python,.py,163,6100
scikit-learn,sklearn\utils\tests\test_multiclass.py,Python,.py,581,24463
scikit-learn,sklearn\utils\tests\test_murmurhash.py,Python,.py,50,2589
scikit-learn,sklearn\utils\tests\test_optimize.py,Python,.py,203,8590
scikit-learn,sklearn\utils\tests\test_parallel.py,Python,.py,157,7786
scikit-learn,sklearn\utils\tests\test_param_validation.py,Python,.py,647,25261
scikit-learn,sklearn\utils\tests\test_plotting.py,Python,.py,484,20865
scikit-learn,sklearn\utils\tests\test_pprint.py,Python,.py,606,28468
scikit-learn,sklearn\utils\tests\test_random.py,Python,.py,148,7341
scikit-learn,sklearn\utils\tests\test_response.py,Python,.py,394,17110
scikit-learn,sklearn\utils\tests\test_seq_dataset.py,Python,.py,147,6236
scikit-learn,sklearn\utils\tests\test_set_output.py,Python,.py,344,16578
scikit-learn,sklearn\utils\tests\test_shortest_path.py,Python,.py,44,1911
scikit-learn,sklearn\utils\tests\test_show_versions.py,Python,.py,30,1077
scikit-learn,sklearn\utils\tests\test_sorting.py,Python,.py,53,2287
scikit-learn,sklearn\utils\tests\test_sparse.py,Python,.py,67,3008
scikit-learn,sklearn\utils\tests\test_sparsefuncs.py,Python,.py,940,38723
scikit-learn,sklearn\utils\tests\test_stats.py,Python,.py,443,20082
scikit-learn,sklearn\utils\tests\test_tags.py,Python,.py,122,4959
scikit-learn,sklearn\utils\tests\test_testing.py,Python,.py,946,34536
scikit-learn,sklearn\utils\tests\test_typedefs.py,Python,.py,22,760
scikit-learn,sklearn\utils\tests\test_unique.py,Python,.py,40,1874
scikit-learn,sklearn\utils\tests\test_user_interface.py,Python,.py,56,1837
scikit-learn,sklearn\utils\tests\test_validation.py,Python,.py,2156,90625
scikit-learn,sklearn\utils\tests\test_weight_vector.py,Python,.py,20,690
scikit-learn,sklearn\utils\tests\__init__.py,Python,.py,0,0
scikit-learn,sklearn\utils\_repr_html\base.py,Python,.py,138,6576
scikit-learn,sklearn\utils\_repr_html\common.py,Python,.py,64,2736
scikit-learn,sklearn\utils\_repr_html\estimator.css,CSS,.css,360,11826
scikit-learn,sklearn\utils\_repr_html\estimator.js,JavaScript,.js,148,6286
scikit-learn,sklearn\utils\_repr_html\estimator.py,Python,.py,504,21671
scikit-learn,sklearn\utils\_repr_html\features.css,CSS,.css,100,2603
scikit-learn,sklearn\utils\_repr_html\features.py,Python,.py,65,2489
scikit-learn,sklearn\utils\_repr_html\fitted_attributes.py,Python,.py,136,5343
scikit-learn,sklearn\utils\_repr_html\params.css,CSS,.css,136,4117
scikit-learn,sklearn\utils\_repr_html\params.py,Python,.py,104,4650
scikit-learn,sklearn\utils\_repr_html\__init__.py,Python,.py,2,81
scikit-learn,sklearn\utils\_repr_html\tests\test_attributes.py,Python,.py,165,5988
scikit-learn,sklearn\utils\_repr_html\tests\test_estimator.py,Python,.py,507,22652
scikit-learn,sklearn\utils\_repr_html\tests\test_features.py,Python,.py,215,8613
scikit-learn,sklearn\utils\_repr_html\tests\test_js.py,Python,.py,147,6103
